,Timestamp,Eixo X,Eixo Y,Eixo Z
253,1.502840518951416,6.506348,-5.944336,7.937256
254,1.5109195709228516,-8.000000,3.683350,-7.599121
255,1.5129680633544922,7.937256,-3.196777,7.937256
256,1.5230484008789062,-6.490723,-0.015625,-7.748291
257,1.5230484008789062,1.748535,-1.780273,7.937256
258,1.5331931114196777,1.257568,7.937256,-3.969727
259,1.5433144569396973,-0.132568,-3.074707,-1.632568
260,1.5433144569396973,-6.105225,-2.526367,7.937256
261,1.553612470626831,7.256592,5.017822,-6.415283
262,1.553612470626831,-0.396240,-3.017334,4.204834
263,1.563713550567627,-2.961914,3.121094,-3.922363
264,1.571789264678955,-0.243164,0.673584,-3.939697
265,1.573836326599121,5.550293,3.663086,7.937256
266,1.5839290618896484,-8.000000,-3.939697,-8.000000
267,1.5839290618896484,0.945312,3.681641,7.937256
268,1.5960462093353271,-1.645752,7.937256,-8.000000
269,1.6060459613800049,1.389404,-8.000000,7.937256
270,1.61004638671875,-0.358154,4.618896,-8.000000
271,1.614046573638916,5.943604,-6.461426,7.937256
272,1.620013952255249,-6.828613,3.082764,-8.000000
273,1.6250121593475342,1.049805,-8.000000,7.937256
274,1.6340117454528809,4.782959,7.937256,-8.000000
275,1.6370117664337158,-1.150391,-7.797363,1.580322
276,1.6420116424560547,-0.970947,3.354492,5.901855
277,1.6500117778778076,6.701904,4.845703,-7.744873
278,1.6560120582580566,1.324463,-5.922119,5.729492
279,1.6680121421813965,-4.486328,3.695312,-2.003174
280,1.6700122356414795,0.369629,-5.630371,7.263428
281,1.6730120182037354,0.975586,7.937256,-5.828857
282,1.6800117492675781,3.660645,-8.000000,-1.508545
283,1.6850664615631104,0.980469,6.963379,7.937256
284,1.691011905670166,1.434570,1.830811,-8.000000
285,1.698011875152588,0.660156,-3.520508,7.937256
286,1.703012466430664,-5.479004,-2.663330,-5.185303
287,1.708012342453003,3.589111,4.746094,7.937256
288,1.7160120010375977,-6.181152,-5.736572,-8.000000
289,1.7280123233795166,3.815186,-7.466797,7.937256
290,1.7290120124816895,1.011230,7.937256,-8.000000
291,1.7340118885040283,-2.144043,-2.385986,-0.508057
292,1.739011526107788,2.331787,-1.344238,6.866943
293,1.7440121173858643,3.785156,7.937256,-8.000000
294,1.752012014389038,6.966553,-7.814941,7.937256
295,1.757011890411377,-8.000000,-0.503662,-8.000000
296,1.762012243270874,5.601074,1.611084,7.937256
297,1.7700121402740479,-3.941406,3.049072,-7.890137
298,1.776094675064087,2.040771,-5.525146,7.282959
299,1.7821130752563477,0.327881,7.224609,-0.701416
300,1.7841224670410156,1.854004,1.752930,-6.295898
301,1.79213285446167,-2.824951,-0.237305,5.151855
302,1.7941420078277588,0.790039,-3.525146,-0.334473
303,1.8041677474975586,-0.794189,2.683594,4.065430
304,1.8041677474975586,5.100342,0.261719,-6.522461
305,1.8152225017547607,-5.284912,-5.433838,4.378906
306,1.8222556114196777,1.414551,7.937256,2.165771
307,1.8243038654327393,-3.335938,-4.918213,-7.404541
308,1.8344202041625977,-3.721680,0.717529,7.937256
309,1.8344202041625977,0.640137,7.937256,-8.000000
310,1.8445160388946533,7.189941,-6.232666,7.937256
311,1.852569580078125,-7.423340,-2.095215,-8.000000
312,1.8546168804168701,-3.042236,7.082764,7.937256
313,1.86476731300354,3.646729,0.660400,-8.000000
314,1.8793609142303467,2.741699,-8.000000,7.937256
315,1.8813426494598389,-4.908203,7.937256,-5.825928
316,1.8833441734313965,7.937256,-2.636230,4.739990
317,1.8943607807159424,-8.000000,-0.695312,-3.249023
318,1.8963463306427002,4.318359,7.937256,6.595703
319,1.8993592262268066,-1.571045,-3.802002,7.937256
320,1.9058079719543457,-1.398438,-0.762695,-7.293945
321,1.9133777618408203,2.220703,-8.000000,7.937256
322,1.91542649269104,-0.194092,7.937256,-6.512939
323,1.925595760345459,2.989990,-8.000000,1.683105
324,1.925595760345459,-6.804199,2.469482,7.894287
325,1.9357123374938965,1.375000,2.698730,-6.689941
326,1.9357123374938965,5.019043,-0.815186,7.642578
327,1.9457976818084717,-8.000000,-8.000000,-3.044189
328,1.9538764953613281,0.256592,1.870605,7.937256
329,1.9559268951416016,3.994629,-0.904541,-8.000000
330,1.9660818576812744,0.203857,-8.000000,7.937256
331,1.976217269897461,2.983154,7.937256,-5.791748
332,1.976217269897461,1.530273,-0.105469,-8.000000
333,1.984316349029541,2.290527,-3.319824,1.936523
334,1.9863834381103516,-2.486572,7.937256,-8.000000
335,1.9965169429779053,7.937256,-1.578613,7.937256
336,1.9965169429779053,-8.000000,-6.703369,-8.000000
337,2.0066370964050293,2.848389,5.281738,7.937256
338,2.014719009399414,-2.721680,5.016113,-8.000000
339,2.016784429550171,4.036865,-8.000000,7.937256
340,2.0269289016723633,-7.365479,7.937256,-7.368408
341,2.0370709896087646,7.813232,-3.267090,5.448975
342,2.046234369277954,-6.332764,3.529297,-2.094238
343,2.0472846031188965,2.952148,-3.877686,4.938721
344,2.0472846031188965,-1.729248,2.438232,0.558594
345,2.0553526878356934,2.164062,2.231445,-3.343750
346,2.0574207305908203,-0.056885,-8.000000,7.699219
347,2.065478801727295,-0.027344,7.937256,2.024414
348,2.075617790222168,1.032959,-1.587158,-8.000000
349,2.0776686668395996,-2.574219,-0.159180,7.937256
350,2.0878169536590576,4.016602,3.991455,-8.000000
351,2.0878169536590576,1.812744,-3.899902,7.937256
352,2.0979602336883545,-3.412842,-3.511963,-8.000000
353,2.0979602336883545,-1.647949,-1.427002,7.937256
354,2.1080844402313232,-2.338867,7.391602,-8.000000
355,2.1080844402313232,0.443115,-8.000000,7.937256
356,2.1182007789611816,-8.000000,2.761230,1.641602
357,2.1262755393981934,7.937256,7.937256,-8.000000
358,2.136402130126953,3.592529,-8.000000,4.289062
359,2.1384153366088867,-8.000000,4.225342,-8.000000
360,2.1384153366088867,3.595459,-0.370850,7.937256
361,2.1485464572906494,-2.688965,-2.752930,-8.000000
362,2.156615734100342,4.332031,-6.091064,7.937256
363,2.1586689949035645,-1.936035,7.463623,-6.661377
364,2.166748523712158,2.626221,-1.982422,2.785400
365,2.1768670082092285,-4.783691,0.766846,3.684082
366,2.1789164543151855,3.624268,3.007568,-2.666992
367,2.187018632888794,4.789795,4.657959,0.988770
368,2.189035654067993,-1.679443,-8.000000,1.308350
369,2.1991384029388428,-5.019287,4.992676,4.896240
370,2.1991384029388428,7.077881,3.123291,-7.679688
371,2.2092556953430176,-4.441895,-8.000000,5.961670
372,2.217313528060913,0.739014,7.937256,1.375244
373,2.219362497329712,1.346436,0.263428,-7.358643
374,2.2274200916290283,-0.612793,-1.880371,7.937256
375,2.2375190258026123,-0.949707,5.852295,-8.000000
376,2.2395665645599365,7.937256,1.171387,7.937256
377,2.2395665645599365,-1.772217,-5.514648,-8.000000
378,2.249711513519287,-0.406738,-2.759766,7.937256
379,2.2597739696502686,7.087158,7.937256,-8.000000
380,2.2597739696502686,-3.111328,-8.000000,7.937256
381,2.2699851989746094,-3.107666,7.937256,-3.468262
382,2.2801270484924316,3.134521,0.149658,0.937744
383,2.2801270484924316,3.477539,-6.934814,0.181885
384,2.2902138233184814,-5.890137,4.122803,-5.024658
385,2.2902138233184814,0.092773,-0.195801,7.937256
386,2.3003711700439453,-0.049072,0.396240,-8.000000
387,2.308455228805542,-3.012939,-8.000000,7.937256
388,2.31052303314209,3.726807,7.937256,-7.662842
389,2.3185923099517822,-1.207520,-8.000000,4.356201
390,2.3206586837768555,-7.911133,6.130859,2.837402
391,2.3309805393218994,5.151123,0.970703,-1.581543
392,2.3309805393218994,6.490723,-0.947754,1.335938
393,2.351285457611084,-5.382812,-3.469971,-0.290283
394,2.359302043914795,1.090576,6.648682,7.536377
395,2.3613545894622803,2.203369,-2.577881,-8.000000
396,2.3613545894622803,-4.874023,-0.516846,7.937256
397,2.371504783630371,7.937256,0.663330,-6.649658
398,2.37353515625,-2.354248,0.200195,5.885010
399,2.3816280364990234,-3.779053,1.535889,-3.709473
400,2.3816280364990234,0.410156,0.073242,0.436035
401,2.3896849155426025,3.804932,4.525635,6.007080
402,2.391730785369873,-5.458008,-7.651367,-8.000000
403,2.4018313884735107,3.871582,7.130127,7.937256
404,2.4103715419769287,3.860107,5.227295,-8.000000
405,2.4153730869293213,1.625000,-8.000000,7.937256
406,2.42037296295166,1.090820,6.795898,-8.000000
407,2.4274275302886963,3.526123,-6.364746,7.937256
408,2.433425188064575,-2.700439,2.993896,-8.000000
409,2.437425136566162,-6.766113,-8.000000,7.937256
410,2.4425621032714844,7.937256,7.917236,-5.748779
411,2.4527029991149902,-2.771729,-4.675537,-8.000000
412,2.4527029991149902,-4.831543,-1.687256,7.937256
413,2.46284818649292,5.341309,7.937256,-7.467041
414,2.46284818649292,-0.921631,-8.000000,6.994873
415,2.472930669784546,-7.953369,5.493652,-1.765381
416,2.472930669784546,-0.906738,-3.820557,5.674561
417,2.48305344581604,4.320312,6.135986,-5.550049
418,2.491128444671631,-1.453369,-7.032471,1.677246
419,2.4931747913360596,2.415283,3.742188,7.912842
420,2.50331711769104,0.814453,2.308350,-8.000000
421,2.50331711769104,-0.195557,0.083740,7.937256
422,2.5134332180023193,0.914795,-4.083008,-2.922607
423,2.5219810009002686,-1.021484,3.535889,7.433105
424,2.5235815048217773,4.704590,-2.696533,-6.819824
425,2.533721923828125,-3.749268,-4.754883,3.784668
426,2.533721923828125,1.663574,7.937256,1.420898
427,2.5438618659973145,-4.406738,-3.253662,-8.000000
428,2.553950786590576,-1.079346,-0.790039,7.937256
429,2.553950786590576,2.613037,7.542480,-8.000000
430,2.562021017074585,5.758789,-1.470703,7.937256
431,2.5640337467193604,-3.069580,-2.363525,-8.000000
432,2.5741500854492188,1.560303,-1.704590,7.937256
433,2.5741500854492188,1.976807,7.937256,-8.000000
434,2.5843939781188965,-1.159180,-8.000000,7.937256
435,2.594508647918701,0.180420,7.937256,-2.592285
436,2.594508647918701,4.677979,4.557129,-2.521484
437,2.606712579727173,0.103027,-7.171875,3.305908
438,2.6127095222473145,-6.598145,6.274414,-8.000000
439,2.6167097091674805,-0.106689,-7.206055,7.937256
440,2.6247103214263916,-0.467285,5.610840,-6.771240
441,2.630657434463501,-2.438965,-8.000000,7.766357
442,2.6356918811798096,1.659912,7.937256,-4.016602
443,2.642693519592285,-2.134033,-3.536621,0.151367
444,2.650690793991089,-0.587646,0.241699,7.937256
445,2.6546905040740967,0.801758,1.750732,-5.912842
446,2.6606922149658203,5.348633,2.691162,6.740723
447,2.6656911373138428,-3.197021,-8.000000,-3.760742
448,2.6706905364990234,-1.722168,4.868652,7.937256
449,2.678691864013672,5.682129,-1.288818,-8.000000
450,2.6836915016174316,-2.195801,-7.143066,7.060791
451,2.688690662384033,3.442139,7.937256,-5.347656
452,2.696690559387207,-1.917725,-2.395508,-6.944336
453,2.7016918659210205,1.236328,-0.454590,4.673096
454,2.706693410873413,0.329346,6.517090,-8.000000
455,2.7146899700164795,7.937256,-0.261719,7.937256
456,2.7196907997131348,-8.000000,-3.822510,-8.000000
457,2.7246921062469482,4.712158,4.666260,7.937256
458,2.731691598892212,-1.274414,4.441650,-8.000000
459,2.7376904487609863,3.633301,-8.000000,7.937256
460,2.7426934242248535,2.461914,7.937256,-8.000000
461,2.7506957054138184,-2.316162,-7.786865,0.589844
462,2.758699655532837,2.651123,2.067139,2.898682
463,2.7626900672912598,-4.490967,1.591309,-3.157959
464,2.768691062927246,7.937256,-0.622559,6.332520
465,2.7726919651031494,-6.130859,-3.654053,-2.612549
466,2.77779483795166,-1.676025,-5.389404,7.937256
467,2.7849109172821045,0.973877,7.937256,-7.490967
468,2.7849109172821045,-3.929443,-8.000000,6.924316
469,2.795044183731079,-6.244141,6.220947,3.426025
470,2.8031113147735596,2.753906,-1.437500,-4.257080
471,2.8051624298095703,2.980469,-1.092285,5.388184
472,2.8153185844421387,-7.129150,-0.877930,-7.088135
473,2.8153185844421387,7.937256,5.631836,7.937256
474,2.825444221496582,-6.520996,-7.673096,-8.000000
475,2.825444221496582,5.198242,4.317383,7.937256
476,2.8355729579925537,4.945557,0.023193,-8.000000
477,2.843641519546509,1.471924,0.437500,7.937256
478,2.845689296722412,-3.946289,-1.820068,-6.739746
479,2.8558218479156494,-1.662842,1.737793,7.937256
480,2.8558218479156494,6.314697,0.994385,-8.000000
481,2.8659415245056152,-7.779297,-8.000000,0.362305
482,2.874021530151367,7.937256,7.765137,4.124756
483,2.8760697841644287,-2.739990,7.229736,-8.000000
484,2.8841452598571777,6.744873,-5.505127,7.937256
485,2.8963353633880615,-5.876709,2.828857,-8.000000
486,2.8963353633880615,6.444092,1.775146,7.937256
487,2.904404878616333,-2.956299,-0.473145,-8.000000
488,2.9064555168151855,1.058838,-8.000000,7.937256
489,2.9166011810302734,4.594238,7.937256,-8.000000
490,2.9166011810302734,-5.953125,-8.000000,6.322266
491,2.9267187118530273,0.624268,3.974609,1.930908
492,2.935241460800171,2.791992,6.168213,-6.621094
493,2.9402949810028076,3.025146,-6.653320,7.489258
494,2.946254014968872,-6.121094,1.799805,-2.946045
495,2.9554316997528076,-2.924805,-4.257568,7.937256
496,2.9574828147888184,2.534668,7.937256,-8.000000
497,2.965559482574463,-2.069824,-8.000000,7.937256
498,2.9676365852355957,0.951172,7.937256,-1.138184
499,2.975708246231079,0.570801,0.682617,-4.132324
500,2.977757692337036,1.950195,-0.129883,7.878662
501,2.9878735542297363,-4.404297,0.828369,-5.158203
502,2.9878735542297363,7.937256,7.366211,7.937256
503,2.9979681968688965,-3.620117,-8.000000,-7.617432
504,3.0060360431671143,-3.370850,6.291260,7.937256
505,3.008084774017334,7.937256,0.293945,-8.000000
506,3.0161595344543457,-2.597412,-7.416748,7.629639
507,3.0182104110717773,0.586426,7.937256,-6.643799
508,3.0282819271087646,2.529053,-0.715576,-2.060791
509,3.0282819271087646,-0.025635,-1.630859,2.416504
510,3.039470911026001,-2.823730,2.044922,-8.000000
511,3.048567295074463,7.937256,2.503906,7.937256
